Ministry,Subcategory,LineItem,amount_thousand_isk,Year,normalized_category,amount_million_isk
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,"04 481 LBHÍ - rannsóknir, þróunarvinna og ráðgjöf 151 151 . . 2016",151.0,2014,nan,0.151
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,04 511 Rannís vegna umsýslu Tækniþróunarsjóðs 30 30 . . 2016,30.0,2014,nan,0.03
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,04 521  Endurgreitt vegna kvikmyndagerðar á Íslandi:,521.0,2014,nan,0.521
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,06 101 Samningur um Vaktstöð siglinga 286 286 286 286 2019,286.0,2014,nan,0.286
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,06 390 Ýmis löggæslu- og öryggismál 229 64 64 64 2015,64.0,2014,nan,0.064
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,06 651 Samningur um Mjóafjarðarferjuna Skrúð 1 . . . 2015,1.0,2014,nan,0.001
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,06 651 Rekstur Breiðafjarðarferjunnar Baldurs 167 . . . 2015,167.0,2014,nan,0.167
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,06 651 Rekstur Vestmannaeyjaferjunnar Herjólfs 727 . . . 2015,727.0,2014,nan,0.727
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,"06 801 —Neytendastofa, tæknilegar reglur um vöru og fjarþjónustu 3 3 3 3 ótímab",3.0,2014,nan,0.003
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,=== PAGE 176 ===,176.0,2014,nan,0.176
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,174,174.0,2014,nan,0.174
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,08 501 Sjúkratryggingar: Sjúkraflutningar á höfuðborgarsvæðinu 636 . . - 2015,636.0,2014,nan,0.636
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,08 517 Læknavaktin ehf. 324 . . . 2015,324.0,2014,nan,0.324
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,08 588 Heilsugæslustöðin í Salahverfi Kópavogi 328 328 . . 2016,328.0,2014,nan,0.328
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,08 821 Meðferð barna og ungmenna 118 118 118 118 2018,118.0,2014,nan,0.118
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,14 190 Ýmis verkefni: Skógræktarfélag Íslands 35 35 35 35 2018,35.0,2014,nan,0.035
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,Styrktar- og samstarfssamningar samtals 2.969 2.119 1.790 878,878.0,2014,nan,0.878
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,"02 225 Háskólinn á Bifröst, nám er vinnandi vegur 80 . . . 2015",80.0,2014,nan,0.08
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,02 299 Háskóla- og rannsóknastarfsemi: Reykjavíkurakademían 18 18 . . 2016,18.0,2014,nan,0.018
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,"02 299 Þekkingarsetur Kaupvangs, Vopnafirði 9 9 . . 2016",9.0,2014,nan,0.009
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,02 299 Stofnun Rannsóknasetra Háskóla Íslands 38 38 . . 2016,38.0,2014,nan,0.038
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,02 451  Framhaldsfræðsla: Þekkingarsetur Þingeyinga 39 39 . . 2016,39.0,2014,nan,0.039
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,02 451  Framhaldsfræðsla:,451.0,2014,nan,0.451
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,"Fræðslumiðstöð atvinnulífsins, verkefni FA 128 . . . 2015",128.0,2014,nan,0.128
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,02 919 Söfn og menningarminjar: Síldarminjasafn Íslands 10 . . . 2015,10.0,2014,nan,0.01
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,"02 965 Harpa, tónlistar- og ráðstefnuhús í Reykjavík 689 689 598 598 2046",598.0,2014,nan,0.598
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,02 982 Listir: Listahátíð í Reykjavík 28 . . . 2015,28.0,2014,nan,0.028
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,02 982 Listir: Samningur við Akureyri um menningarstarf 138 . . . 2015,138.0,2014,nan,0.138
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,02 983 Ýmis fræðistörf: Þorbergssetur 10 . . . 2015,10.0,2014,nan,0.01
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,02 983 Ýmis fræðistörf: Gunnarsstofnun á Skriðuklaustri 19 19 19 . 2017,19.0,2014,nan,0.019
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,02 999 Ýmislegt: Vesturfarasetrið á Hofsósi 28 28 . . 2016,28.0,2014,nan,0.028
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,02 999 Ýmislegt: Ýmsir minni samningar 206 115 94 91 2015-ótímab,91.0,2014,nan,0.091
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,"02 999 —Breiðdalssetur, sóknaráætlun 5 . . . 2015",5.0,2014,nan,0.005
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,"02 391 Félag S.þ. á Íslandi, samstarfssamningur 7 . . . 2015",7.0,2014,nan,0.007
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,03 190 Ýmis verkefni:,190.0,2014,nan,0.19
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,Markaðssetning og kynning á íslenskum matvælum erlendis 18 . . - 2015,18.0,2014,nan,0.018
"09 101 Fjármála- og efnahagsráðuneyti, aðalskrifstofa 64 64 64 64 ótímab",,"03 190 —Mannréttindaskrifstofa Íslands, samstarfssamn 4 . . . 2015",4.0,2014,nan,0.004
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,03 190 | Norðurslóðanet Íslands 17 . . . 2015,17.0,2014,nan,0.017
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"03 390  ÞSSÍ: NAI, árlegt stofnframlag 5 5 5 5 ótímab",5.0,2014,nan,0.005
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,03 390  ÞSsí: Úganda - Kalangala byggðaþróun 52 23 23 . 2017,23.0,2014,nan,0.023
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,03 390  ÞSSí: Mósambík - Stuðn. við fiskimálaráðun 91 114 114 . 2017,114.0,2014,nan,0.114
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,03 390  ÞSSí: Mósambík - Vatns og hreinlætisverkefni 137 137 137 . 2017,137.0,2014,nan,0.137
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,03 390  ÞSSÍ: Jarðhitarannsóknir í Austur Afríku 149 149 149 . 2017,149.0,2014,nan,0.149
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,03 390  ÞSSí: Úganda - Buikwe byggðaþróun 193 247 247 . 2017,247.0,2014,nan,0.247
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,03 390  ÞSSÍ: Malaví - Mangochi hérað grunnþjónusta 484 198 198 . 2016,198.0,2014,nan,0.198
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,03 391  Þróunarmál og alþjóðleg hjálparstarfsemi:,391.0,2014,nan,0.391
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"RKÍ, barátta gegn mansali 9 . . - 2015",9.0,2014,nan,0.009
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,03 391  Þróunarmál og alþjóðlegt hjálparstarf:,391.0,2014,nan,0.391
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,Landsnefnd UN Women á Íslandi 10 . . . 2015,10.0,2014,nan,0.01
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,03 391  Þróunarmál og alþjóðleg hjálparstarfsemi:,391.0,2014,nan,0.391
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"RKÍ, aðstoð v. geðfatlaðra 4 . . . 2015",4.0,2014,nan,0.004
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"03 190 Fulbright stofnunin á Íslandi, norðurslóðasamstarf 2 2 2 2 2016",2.0,2014,nan,0.002
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,03 391 Women's Center for Legal Aid and Counselling s . . . 2015,391.0,2014,nan,0.391
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,03 391 Palestinian Medical Relief Society 9 . . . 2015,9.0,2014,nan,0.009
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,04 541 —Byggðaáætlun: NORA Norræna Atlantssamstarfið 1 1 1 1 ótímab,1.0,2014,nan,0.001
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,04 541 North. Periphery and Arctic Progr. 2014-2020 40 40 40 40 2020,40.0,2014,nan,0.04
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,04 551 Ferðamálastofa: NATA - samningar við Grænland og Færeyjar 22 22 22 . 2017,22.0,2014,nan,0.022
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,04 559 Ýmis ferðamál: Markaðssetning Íslands í N-Ameríku 65 65 . . 2016,65.0,2014,nan,0.065
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,08 398 —Kvennaathvarf í Reykjavík 65 65 65 65 ótímab,65.0,2014,nan,0.065
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,08 398 Stígamót 66 66 66 66 ótímab,66.0,2014,nan,0.066
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,08 805 Þjónustu- og þekkingarmiðstöð fyrir blinda og sjónskerta 1 . . . 2015,1.0,2014,nan,0.001
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"08 821 SÁÁ og barnageðlækningar, málefni barna og ungmenna 18 . . . 2015",18.0,2014,nan,0.018
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,14 243  Hekluskógar 19 19 . 8 2016,8.0,2014,nan,0.008
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,=== PAGE 177 ===,177.0,2014,nan,0.177
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,175,175.0,2014,nan,0.175
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,Þjónustusamningar samtals 16.038 11.428 5.787 4.498,4498.0,2014,nan,4.498
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,02 225 (Háskólinn á Bifröst 298 298 . . 2016,298.0,2014,nan,0.298
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,02 227 Háskólinn í Reykjavík 2.333 2.333 . . 2016,2333.0,2014,nan,2.333
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,02 228 Listaháskóli Íslands 772 772 . . 2016,772.0,2014,nan,0.772
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,02 319 Framhaldsskólar almennt:,319.0,2014,nan,0.319
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"Keilir, miðstöð vísinda, fræða og atvinnulífs 162 162 . - 2016",162.0,2014,nan,0.162
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,02 368 Menntaskóli Borgarfjarðar 176 176 176 . 2017,176.0,2014,nan,0.176
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,02 504 Tækniskólinn 2.177 2.177 2.177 2.177 2018,2177.0,2014,nan,2.177
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,02 581 Verslunarskóli Íslands 1.116 1.116 1.116 . 2017,1116.0,2014,nan,1.116
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,02 971 Ríkisútvarpið ohf 3.498 . . . 2015,3498.0,2014,nan,3.498
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,04 234 Matvælastofnun 66 67 69 7 ótímab,7.0,2014,nan,0.007
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,04 251 Einkaleyfastofan 1 . . . 2015,1.0,2014,nan,0.001
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,04 843 —Fiskræktarsjóður 2 2 2 2 ótímab,2.0,2014,nan,0.002
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,06 251 Persónuvernd 2 3 3 3 ótímab,3.0,2014,nan,0.003
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,06 395 Landhelgisgæsla Íslands: Varahlutir 41 . . . 2015,41.0,2014,nan,0.041
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,06 395 Landhelgisgæsla Íslands: NATO support Agency 49 47 47 47 ótímab,47.0,2014,nan,0.047
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,06 395 Landhelgisgæsla Íslands: Míla ehf. 55 55 55 55 2018,55.0,2014,nan,0.055
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,06 395 Landhelgisgæsla Íslands: TF-SIF 60 60 60 60 ótímab,60.0,2014,nan,0.06
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"08 399 Heilbrigðismál, ýmis starfsemi: Hjartavernd, hóprannsóknir — 70 . . . 2015",70.0,2014,nan,0.07
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,08 437 Samningur við Hornafjörð um öldrunarþjónusta 222 222 . . 2016,222.0,2014,nan,0.222
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"08 445 Mörkin, Reykjavík 1.039 1.039 . . 2016",1039.0,2014,nan,1.039
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,08 446 Hrafnista við Boðaþing í Kópavogi 411 411 411 411 2020,411.0,2014,nan,0.411
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"08 447 — Sóltún, Reykjavík 1.203 1.203 1.203 1.203 2027",1203.0,2014,nan,1.203
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"08 449 Mosfellsbær, Hamrar, hjúkrunarheimili 287 287 287 287 2023",287.0,2014,nan,0.287
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"08 492  HNLFÍ Hveragerði, endurhæfing 593 593 . . 2016",593.0,2014,nan,0.593
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"08 501 RKÍ, öflun bifreiða/búnaðar til sjúkraflutninga 190 . . . 2015",190.0,2014,nan,0.19
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,08 501 Sjúkraflutningar: Mýflug - sjúkraflug 253 . . . 2015,253.0,2014,nan,0.253
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"08 779 Heilbrigðisstofnun Suð-Austurlands,",779.0,2014,nan,0.779
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,rekstur heilbrigðisþjónustu 224 224 . - 2016,224.0,2014,nan,0.224
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,08 805 Þjónustu- og þekkingarmiðstöð fyrir blinda og sjónskerta 1 1 . . 2016,1.0,2014,nan,0.001
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"08 842 Vinnumál: Örtækni, starfsþjálfun fatlaðra 22 . . . 2015",22.0,2014,nan,0.022
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"08 842 Vinnumál: Blindrafélagið, verndaður vinnustaður 25 . . . 2015",25.0,2014,nan,0.025
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"08 842 Vinnumál: Múlalundur, verndaður vinnustaður 27 . . . 2015",27.0,2014,nan,0.027
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"08 842 Vinnumarkaðsrannsóknir, Hagstofa Íslands 52 52 52 52 ótímab",52.0,2014,nan,0.052
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,"09 976 Lánaumsýsla ríkissjóðs, 117 117 117 117 ótímab",117.0,2014,nan,0.117
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,09 985 — Fyrrum varnarsvæði við Keflavíkurflugvöll 428 . . . ótímab,428.0,2014,nan,0.428
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,09 999 Ýmislegt: Kjararannsóknir 13 13 13 13 áex,13.0,2014,nan,0.013
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,14 401 —Náttúrufræðistofnun Íslands 6 . . . 2015,6.0,2014,nan,0.006
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,14 412 Veðurstofa Íslands: HIRLAM-Veðurspálíkan og samstarf KNMI 1 . . . 2015,1.0,2014,nan,0.001
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,14 412 Veðurstofa Íslands:,412.0,2014,nan,0.412
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,EUMETNET- Samstarfsstofnun veðurstofa í Evrópu 2 . . . 2015,2.0,2014,nan,0.002
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,14 412 Veðurstofa Íslands: ECMWF- Evrópska veðurspámiðstöðin 10 . . . 2015,10.0,2014,nan,0.01
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,14 412 Veðurstofa Íslands: EUMETSAT-Veðurgervihnattarstofnun Evrópu 34 . . . 2015,34.0,2014,nan,0.034
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,Aðrir innlendir samningar samtals 3.130 2.373 2.144 1812,2144.0,2014,nan,2.144
03 190 — Norska utanríkisráðuneytið vegna norðurslóðamála 1 . . . 2015,,00 620 Ríkisendurskoðun 2 2 2 2 2018,2.0,2014,nan,0.002
"01 101 Forsætisráðuneyti, aðalskrifstofa 4 4 4 4 ótímab",,01 190 Ýmis verkefni 1 1 1 1 ótímab,1.0,2014,nan,0.001
01 201 Fasteignir forsætisráðuneytis 8 8 8 8 ótímab,,01 271 Ríkislögmaður () () . . 2016,271.0,2014,nan,0.271
01 201 Fasteignir forsætisráðuneytis 8 8 8 8 ótímab,,01 311 Þjóðminjasafn Íslands 48 48 2 2 201lótímab,2.0,2014,nan,0.002
01 201 Fasteignir forsætisráðuneytis 8 8 8 8 ótímab,,01 321 Minjastofnun Íslands 1 1 o . 2016-2017,1.0,2014,nan,0.001
01 201 Fasteignir forsætisráðuneytis 8 8 8 8 ótímab,,01 902 Þjóðgarðurinn á Þingvöllum 7 3 2 . 2015-2017,2.0,2014,nan,0.002
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 209 Stofnun Árna Magnússonar í Íslenskum fræðum 1 1 1 1 ótímab,1.0,2014,nan,0.001
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 217 Hólaskóli - Háskólinn á Hólum 2 2 2 2 ótímab,2.0,2014,nan,0.002
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 301 Menntaskólinn í Reykjavík 12 12 12 13 ótímab,13.0,2014,nan,0.013
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,=== PAGE 178 ===,178.0,2014,nan,0.178
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,176,176.0,2014,nan,0.176
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 302 Menntaskólinn á Akureyri 1 1 . - 2016,1.0,2014,nan,0.001
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 305 Menntaskólinn við Sund 16 8 s 5 201Blótímab,5.0,2014,nan,0.005
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 306 Menntaskólinn á Ísafirði 5 3 3 3 201Blótímab,3.0,2014,nan,0.003
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 308 Menntaskólinn í Kópavogi 5 5 5 5 ótímab,5.0,2014,nan,0.005
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 309 Kvennaskólinn í Reykjavík 27 27 27 27 ótímab,27.0,2014,nan,0.027
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 350 —Fjölbrautaskólinn í Breiðholti 3 3 3 3 ótímab,3.0,2014,nan,0.003
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 351 Fjölbrautaskólinn Ármúla 4 () o o ótímab,4.0,2014,nan,0.004
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 352 Flensborgarskóli 13 10 8 9 201Blótímab,9.0,2014,nan,0.009
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 353 Fjölbrautaskóli Suðurnesja iv iv 7 . 2017,7.0,2014,nan,0.007
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 356 Fjölbrautaskóli Norðurlands vestra 1 8 4 4 ótímab,4.0,2014,nan,0.004
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 359 Verkmenntaskólinn á Akureyri 5 5 5 5 ótímab,5.0,2014,nan,0.005
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 360 —Fjölbrautaskólinn í Garðabæ 3 2 1 1 2016-2019,1.0,2014,nan,0.001
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 362 Framhaldsskólinn á Húsavík () () o o ótímab,362.0,2014,nan,0.362
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 365 Borgarholtsskóli () () o o ótímab,365.0,2014,nan,0.365
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 370 Framhaldsskólinn í Mosfellsbæ s s s 7 ótímab,7.0,2014,nan,0.007
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 372 Menntaskólinn á Tröllaskaga 3 3 3 3 ótímab,3.0,2014,nan,0.003
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 903 Þjóðskjalasafn Íslands 2 2 2 2 ótímab,2.0,2014,nan,0.002
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 905 Landsbókasafn Íslands - Háskólabókasafn 19 4 1 o 2015-2018,1.0,2014,nan,0.001
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 908 Kvikmyndasafn Íslands () () o o ótímab,908.0,2014,nan,0.908
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 973 Þjóðleikhúsið 8 8 8 8 ótímab,8.0,2014,nan,0.008
02 101 Mennta- og menningarmálaráðuneyti 2 2 2 o ótímab,,02 974 —Sinfóníuhljómsveit Íslands 9 9 7 7 2016lótímab,7.0,2014,nan,0.007
