Ministry,Subcategory,LineItem,amount_thousand_isk,Year,normalized_category,amount_million_isk
"02 210 Háskólinn á Akureyri -17.500 málaráðuneyti, aðalskrifstofa 359",Í þús. kr. fjárhæð fjárhæð,09405 Fasteignagjöld af húsnæði ríkisins -200 02 907 Listasaín Íslands 1500,907.0,2009,nan,0.907
"02 210 Háskólinn á Akureyri -17.500 málaráðuneyti, aðalskrifstofa 359",Í þús. kr. fjárhæð fjárhæð,09 989 Launa- og verðlagsmál „500 02 908 Kvikmyndasafn Íslands 2.000,2000.0,2009,nan,2.0
"02 210 Háskólinn á Akureyri -17.500 málaráðuneyti, aðalskrifstofa 359",Í þús. kr. fjárhæð fjárhæð,02 902 Þjóðminjasafn Íslands 2.100 02 909 Blindrabókasafn Íslands 9.000,9000.0,2009,nan,9.0
"02 210 Háskólinn á Akureyri -17.500 málaráðuneyti, aðalskrifstofa 359",Í þús. kr. fjárhæð fjárhæð,09 989 Launa- og verðlagsmál -2.100 02999 Ýmislegt 1.500,1500.0,2009,nan,1.5
"02 210 Háskólinn á Akureyri -17.500 málaráðuneyti, aðalskrifstofa 359",Í þús. kr. fjárhæð fjárhæð,02 903 Þjóðskjalasafn Íslands 1.600 1599 Ýmis ferðamál „$8.000,8000.0,2009,nan,8.0
"02 210 Háskólinn á Akureyri -17.500 málaráðuneyti, aðalskrifstofa 359",Í þús. kr. fjárhæð fjárhæð,09 989 Launa- og verðlagsmál -1.600 02983 Ýmis fræðistörf 200,200.0,2009,nan,0.2
"02 210 Háskólinn á Akureyri -17.500 málaráðuneyti, aðalskrifstofa 359",Í þús. kr. fjárhæð fjárhæð,02904  Þjóðmenningarhúsið 1.000 09 989 Launa- og verðlagsmál -200,200.0,2009,nan,0.2
"02 210 Háskólinn á Akureyri -17.500 málaráðuneyti, aðalskrifstofa 359",Í þús. kr. fjárhæð fjárhæð,09 989 Launa- og verðlagsmál -1.000 02.985 Rammaáætlanir ESB um,2985.0,2009,nan,2.985
"02 210 Háskólinn á Akureyri -17.500 málaráðuneyti, aðalskrifstofa 359",Í þús. kr. fjárhæð fjárhæð,"menntun, rannsóknir og tækniþróun 185.992",185992.0,2009,nan,185.992
"02 905 Landsbókasafn Íslands - Háskólabókasafn 61.674 08 101 Heilbrigðisráðuneyti, aðalskrifstofa 15.308",,02 299  Háskóla- og rannsóknastarfsemi -1.274 09 989 Launa- og verðlagsmál 201.300,201300.0,2009,nan,201.3
"02 905 Landsbókasafn Íslands - Háskólabókasafn 61.674 08 101 Heilbrigðisráðuneyti, aðalskrifstofa 15.308",,09 405 Fasteignagjöld af húsnæði ríkisins -16.800,16800.0,2009,nan,16.8
"02 905 Landsbókasafn Íslands - Háskólabókasafn 61.674 08 101 Heilbrigðisráðuneyti, aðalskrifstofa 15.308",,09 989 Launa- og verðlagsmál -43.600 02999 Ýmislegt 26.809,26809.0,2009,nan,26.809
"02 905 Landsbókasafn Íslands - Háskólabókasafn 61.674 08 101 Heilbrigðisráðuneyti, aðalskrifstofa 15.308",,02 199 Ráðstöfunarfé -13.108,13108.0,2009,nan,13.108
"02 905 Landsbókasafn Íslands - Háskólabókasafn 61.674 08 101 Heilbrigðisráðuneyti, aðalskrifstofa 15.308",,0206 Listasafn Einars Jónssonar 100 02 299 Háskóla- og rannsóknastarfsemi -11.501,11501.0,2009,nan,11.501
"02 905 Landsbókasafn Íslands - Háskólabókasafn 61.674 08 101 Heilbrigðisráðuneyti, aðalskrifstofa 15.308",,"09 989 Launa- og verðlagsmál -100 02 982 Listi, framlög 1500",982.0,2009,nan,0.982
"02 905 Landsbókasafn Íslands - Háskólabókasafn 61.674 08 101 Heilbrigðisráðuneyti, aðalskrifstofa 15.308",,02 907 Listasafn Íslands 2.500 09 989 Launa- og verðlagsmál -100,100.0,2009,nan,0.1
"02 905 Landsbókasafn Íslands - Háskólabókasafn 61.674 08 101 Heilbrigðisráðuneyti, aðalskrifstofa 15.308",,"02982 Listir, framlög -1.500 11 599 Ýmis ferðamál -600",600.0,2009,nan,0.6
"02 905 Landsbókasafn Íslands - Háskólabókasafn 61.674 08 101 Heilbrigðisráðuneyti, aðalskrifstofa 15.308",,09 989 Launa- og verðlagsmál -1.000,1000.0,2009,nan,1.0
03 Utanríkisráðuneyti 791.500,,02 908 Kvikmyndasafn Íslands 2.300,2300.0,2009,nan,2.3
"02982 Listir, framlög -2.000 03 101 Utanríkisráðuneyti, aðalskrifstofa 16.100",,09 989 Launa- og verðlagsmál -300 03 199 Ráðstöfunarfé -5.000,5000.0,2009,nan,5.0
"02982 Listir, framlög -2.000 03 101 Utanríkisráðuneyti, aðalskrifstofa 16.100",,NU 09 989 Launa- og verðlagsmál -5.100,5100.0,2009,nan,5.1
"02982 Listir, framlög -2.000 03 101 Utanríkisráðuneyti, aðalskrifstofa 16.100",,02909 Blindrabókasafn Íslands 9.400 09 990 Ríkisstjórnarákvarðanir -6.000,6000.0,2009,nan,6.0
"02982 Listir, framlög -2.000 03 101 Utanríkisráðuneyti, aðalskrifstofa 16.100",,"02982 Listir, framlög -9.000",9000.0,2009,nan,9.0
09 989 Launa og verðlagsmál -400 03 111 Þýðingamiðstöð utanríkisráðuneytis 1100,,09 989 Launa- og verðlagsmál -1.100,1100.0,2009,nan,1.1
09 989 Launa og verðlagsmál -400 03 111 Þýðingamiðstöð utanríkisráðuneytis 1100,,02911 Náttúruminjasafn Íslands 100,100.0,2009,nan,0.1
09 989 Launa og verðlagsmál -400 03 111 Þýðingamiðstöð utanríkisráðuneytis 1100,,09 989 Launa- og verðlagsmál -100 03 190 Ýmis verkefni 52.800,52800.0,2009,nan,52.8
09 989 Launa og verðlagsmál -400 03 111 Þýðingamiðstöð utanríkisráðuneytis 1100,,09 989 Launa- og verðlagsmál -52.800,52800.0,2009,nan,52.8
09 989 Launa og verðlagsmál -400 03 111 Þýðingamiðstöð utanríkisráðuneytis 1100,,02913 Gljúfrasteinn - Hús skáldsins 200,200.0,2009,nan,0.2
09 989 Launa og verðlagsmál -400 03 111 Þýðingamiðstöð utanríkisráðuneytis 1100,,09 989 Launa- og verðlagsmál -200 03 199 Ráðstöfunarfé -5.000,5000.0,2009,nan,5.0
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",,02918 Safnasjóður 100,100.0,2009,nan,0.1
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",,09 989 Launa- og verðlagsmál -100 03 213 Varnarmál 12.800,12800.0,2009,nan,12.8
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",,03 214 Varnarmálastofnun -12.800,12800.0,2009,nan,12.8
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",,"02919 Söfn, ýmis framlög -10.000",10000.0,2009,nan,10.0
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",,"11 299 ||lðja og iðnaður, framlög 10.000 03 214 Varnarmálastofnun -9.000",9000.0,2009,nan,9.0
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",,03213 Varnarmál 12.800,12800.0,2009,nan,12.8
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",,02972 Íslenski dansflokkurinn 700 09989 Launa- og verðlagsmál 3800,700.0,2009,nan,0.7
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",,09 989 Launa- og verðlagsmál -700,700.0,2009,nan,0.7
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",,=== PAGE 136 ===,136.0,2009,nan,0.136
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",,135,135.0,2009,nan,0.135
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",,SÉRYFIRLIT 6. Millifærslur fjárheimilda innan A-hluta,6.0,2009,nan,0.006
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",Í þús. kr. fjárhæð fjárhæð,03 300 Sendiráð Íslands 370.300 04 487 Hagþjónusta landbúnaðarins 200,200.0,2009,nan,0.2
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",Í þús. kr. fjárhæð fjárhæð,09 989 Launa- og verðlagsmál -370.300 09 989 Launa- og verðlagsmál -200,200.0,2009,nan,0.2
"03 101 Utanríkisráðuneyti, aðalskrifstofa 5000",Í þús. kr. fjárhæð fjárhæð,03 390 Þróunarsamvinnustofnun Íslands 127.300 nn Í,127300.0,2009,nan,127.3
09 989 Launa. og verðlagsmál 127.300 06 Dómsmála- og mannréttindamálaráðuneyti 506.854,,03 391 Þróunarmál og alþjóðleg hjálparstarfsemi 94.700 06 101 ln ls 11.033,11033.0,2009,nan,11.033
09 989 Launa. og verðlagsmál 127.300 06 Dómsmála- og mannréttindamálaráðuneyti 506.854,,09 989 Launa- og verðlagsmál „94.700 06 490 Ýmis rekstrarkostnaður sýslumannsembætta -8.733,8733.0,2009,nan,8.733
09 989 Launa. og verðlagsmál 127.300 06 Dómsmála- og mannréttindamálaráðuneyti 506.854,,03 401 Alþjóðastofnanir 130.400 09 989 Launa- og verðlagsmál -2.300,2300.0,2009,nan,2.3
09 989 Launa. og verðlagsmál 127.300 06 Dómsmála- og mannréttindamálaráðuneyti 506.854,,09 989 Launa- og verðlagsmál -130.400 06106 Þjóðskrá 8.300,8300.0,2009,nan,8.3
09 989 Launa. og verðlagsmál 127.300 06 Dómsmála- og mannréttindamálaráðuneyti 506.854,,06 390 Ýmis löggæslu- og öryggismál -7.000,7000.0,2009,nan,7.0
04 Sjávarútvegs- og landbúnaðarráðuneyti 35.700 59 989 Lpunar og verðlagsmál 1300,,04 101 Sjávarútvegs- og 06 190 Ýmis verkefni 9.200,9200.0,2009,nan,9.2
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -2.500 06 303 Ríkislögreglustjóri 1.000,1000.0,2009,nan,1.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 190 Ýmis verkefni 23.100 07 190 Ýmis verkefni 500,500.0,2009,nan,0.5
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 199 Ráðstöfunarfé -8.800 09 989 Launa- og verðlagsmál -1.600,1600.0,2009,nan,1.6
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -14.300 12 190 Ýmis verkefni -1.100,1100.0,2009,nan,1.1
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 199 Ráðstöfunarfé -8.800 06 199 Ráðstöfunarfé -8.000,8000.0,2009,nan,8.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 190 Ýmis verkefni 8.800 06 190 Ýmis verkefni 8.000,8000.0,2009,nan,8.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04215 Fiskistofa 5.100 06201 Hæstiréttur 500,500.0,2009,nan,0.5
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 973 Tapaðar kröfur og tjónabætur -1.400 09 989 Launa- og verðlagsmál -500,500.0,2009,nan,0.5
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -3.700 06 210 Héraðsdómstólar 6.300,6300.0,2009,nan,6.3
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 217 Verðlagsstofa skiptaverðs 100 09 989 Launa- og verðlagsmál -6.300,6300.0,2009,nan,6.3
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -100 06.251 Persónuvernd 200,200.0,2009,nan,0.2
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 234 Matvælastofnun 4.300 09 989 Launa- og verðlagsmál -300,300.0,2009,nan,0.3
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -4.300 06 301 Ríkissaksóknari 5800,301.0,2009,nan,0.301
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,"04331 Héraðs- og Austurlandsskógar 300 06 390 Ýmis löggæslu- og öryggismál -5,000",5.0,2009,nan,0.005
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -300 09 989 Launa- og verðlagsmál -800,800.0,2009,nan,0.8
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 332 Suðurlandsskógar 300 06 303 Ríkislögreglustjóri 27.300,27300.0,2009,nan,27.3
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -300 06 190 Ýmis verkefni -1.000,1000.0,2009,nan,1.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,06 309 Sérstakur saksóknari,309.0,2009,nan,0.309
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 334 Vesturlandsskógar 100 samkvæmt lögum nr. 135/2008 -2.500,2500.0,2009,nan,2.5
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -100 06 310 Lögreglustjórinn á höfuðborgarsvæðinu -2.500,2500.0,2009,nan,2.5
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04.335 —Skjólskógar á Vestfjörðum 100 06 312 Lögreglustjórinn á Suðurnesjum -1.000,1000.0,2009,nan,1.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -100 09262 Tollstjórinn „1500,100.0,2009,nan,0.1
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -18.800,18800.0,2009,nan,18.8
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 336 Norðurlandsskógar 300 -,300.0,2009,nan,0.3
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa 08 verðlagsmál 300 06 305 Lögregluskóli ríkisins 8.600,8600.0,2009,nan,8.6
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,06 390 Ýmis löggæslu- og Öryggismál -2.100,2100.0,2009,nan,2.1
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 401 Hafrannsóknastofnunin 6.100 09 989 Launa- og verðlagsmál -6.500,6500.0,2009,nan,6.5
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -6.100,6100.0,2009,nan,6.1
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,06 309 Sérstakur saksóknari,309.0,2009,nan,0.309
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 405 Veiðimálastofnun 600 samkvæmt lögum nr. 135/2008 3.500,3500.0,2009,nan,3.5
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -600 06 303 Ríkislögreglustjóri 2.500,2500.0,2009,nan,2.5
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,06341 Áfengis- og fíkniefnamál -6.000,6000.0,2009,nan,6.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 423 Skrifstofa rannsóknastofnana atvinnuveganna 400,400.0,2009,nan,0.4
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -400 06.310 Lögreglustjórinn á höfuðborgarsvæðinu 131.092,131092.0,2009,nan,131.092
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,nn - 06 303 Rikislögreglustjóri 2.500,2500.0,2009,nan,2.5
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 481 Rannsóknir háskóla í þágu landbúnaðar 700 06 341 Áfengis. og fíkniefnamál 30.000,30000.0,2009,nan,30.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál „700 06 390 Ýmis löggæslu- og öryggismál -13.392,13392.0,2009,nan,13.392
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,04 483 Landgræðsla og skógrækt í þágu landbúnaðar 300 06 437 Sýslumaðurinn í Kópavogi 26.000,26000.0,2009,nan,26.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 989 Launa- og verðlagsmál -300 09 989 Launa- og verðlagsmál -66.200,66200.0,2009,nan,66.2
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,09 990 Ríkisstjórnarákvarðanir -50.000,50000.0,2009,nan,50.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,=== PAGE 137 ===,137.0,2009,nan,0.137
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,136,136.0,2009,nan,0.136
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",,SÉRYFIRLIT 6. Millifærslur fjárheimilda innan A-hluta,6.0,2009,nan,0.006
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 312 Lögreglustjórinn á Suðurnesjum 58.600 06 418 Sýslumaðurinn á Ísafirði 4.900,4900.0,2009,nan,4.9
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 303 Ríkislögreglustjóri 1.000 09 989 Launa- og verðlagsmál -4.900,4900.0,2009,nan,4.9
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06341 Áfengis og fíkniefnamál -6.000 06 419 Sýslumaðurinn á Hólmavík 200,200.0,2009,nan,0.2
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,09 989 Launa- og verðlagsmál -53.600 09 989 Launa og verðlagsmál 200,200.0,2009,nan,0.2
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,SS engi ið an 45.500 06 420 Sýslumaðurinn á Blönduósi 2.600,2600.0,2009,nan,2.6
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,samkvæmi Tögum 1. 1352008 6.000 09 989 Launa- og verðlagsmál -2.600,2600.0,2009,nan,2.6
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 310 Lögreglustjórinn á höfuðborgarsvæðinu 30.000 06 421 Sýslumaðurinn á Sauðárkróki 4.200,4200.0,2009,nan,4.2
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 312 Lögreglustjórinn á Suðurnesjum 6.000 06 490 Ýmis rekstrarkostnaður sýslumannsembætta -2.000,2000.0,2009,nan,2.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 424 Sýslumaðurinn á Akureyri 3.000 09 989 Launa- og verðlagsmál -2.200,2200.0,2009,nan,2.2
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 426 Sýslumaðurinn á Seyðisfirði 500,500.0,2009,nan,0.5
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 422 Sýslumaðurinn á Siglufirði -2.100,2100.0,2009,nan,2.1
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 390 Ýmis löggæslu- og öryggismál -11.292 06 411 Sýslumaðurinn í Reykjavík 2.500,2500.0,2009,nan,2.5
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 106 Þjóðskrá 7.000 09 989 Launa- og verðlagsmál -400,400.0,2009,nan,0.4
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 301 Ríkissaksóknari 5.000,5000.0,2009,nan,5.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 305 Lögregluskóli ríkisins 2.100 06 424 Sýslumaðurinn á Akureyri 9.000,9000.0,2009,nan,9.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 310 Lögreglustjórinn á höfuðborgarsvæðinu 13.392 06.341 Áfengis- og fíkniefnamál 3.000,3000.0,2009,nan,3.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 391 Húsnæði löggæslustofnana -22.000 09 989 Launa- og verðlagsmál 6.000,6000.0,2009,nan,6.0
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 395 Landhelgisgæsla Íslands 1.600 06 425 Sýslumaðurinn á Húsavík 2.200,2200.0,2009,nan,2.2
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 490 Ýmis rekstrarkostnaður sýslumannsembætta 4.500 09 989 Launa- og verðlagsmál -2.200,2200.0,2009,nan,2.2
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,09 989 Launa- og verðlagsmál -300 j a,300.0,2009,nan,0.3
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 426 Sýslumaðurinn á Seyðisfirði 1.300,1300.0,2009,nan,1.3
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 391 Húsnæði löggæslustofnana -22.000 06 341 Áfengis- og fíkniefnamál -500,500.0,2009,nan,0.5
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 390 Ýmis löggæslu- og öryggismál 22.000 09 989 Launa- og verðlagsmál -800,800.0,2009,nan,0.8
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 395 Landhelgisgæsla Íslands 201.143 06 428 Sýslumaðurinn á Eskifirði 1.900,1900.0,2009,nan,1.9
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,06 390 Ýmis löggæslu- og öryggismál -1.600 09 989 Launa- og verðlagsmál -1.900,1900.0,2009,nan,1.9
"landbúnaðarráðuneyti, aðalskrifstofa 2.500 06 199 Ráðstöfunarfé 000",Í þús. kr. fjárhæð fjárhæð,Q6 433 Sýslumaðurinn á Selfossi 1.657 06 429 Sýslumaðurinn á Höfn í Hornafirði 200,200.0,2009,nan,0.2
